vin_prefix,year,make,model
2HGFG1B_A,2010,Honda,Civic
2HGFG1B_B,2011,Honda,Civic
19XFB2F_C,2012,Honda,Civic
2HGFB2F_C,2012,Honda,Civic
2HGFG3B_C,2012,Honda,Civic
19XFB2F_D,2013,Honda,Civic
2HGFB2F_D,2013,Honda,Civic
2HGFB6E_D,2013,Honda,Civic
19XFB2F_E,2014,Honda,Civic
2HGFB6E_E,2014,Honda,Civic
2HGFG3B_E,2014,Honda,Civic
19XFB2F_F,2015,Honda,Civic
19XFB4F_F,2015,Honda,Civic
2HGFB2F_F,2015,Honda,Civic
2HGFG3B_F,2015,Honda,Civic
5J6YH28_3,2003,Honda,Element
5J6YH28_4,2004,Honda,Element
5J6YH18_5,2005,Honda,Element
5J6YH28_5,2005,Honda,Element
5J6YH18_6,2006,Honda,Element
5J6YH28_6,2006,Honda,Element
5J6YH18_7,2007,Honda,Element
5J6YH28_9,2009,Honda,Element
5J6YH1H_A,2010,Honda,Element
5J6YH2H_B,2011,Honda,Element
JHMGD38_7,2007,Honda,Fit
JHMGD38_8,2008,Honda,Fit
JHMGE8H_A,2010,Honda,Fit
JHMGE8H_D,2013,Honda,Fit
JHMZE2H_C,2012,Honda,Insight
2HKRL18_X,1999,Honda,Odyssey
2HKRL18_Y,2000,Honda,Odyssey
5FNRL18_3,2003,Honda,Odyssey
5FNRL18_4,2004,Honda,Odyssey
5FNRL38_5,2005,Honda,Odyssey
5FNRL38_6,2006,Honda,Odyssey
5FNRL38_7,2007,Honda,Odyssey
5FNRL38_8,2008,Honda,Odyssey
5FNRL3H_A,2010,Honda,Odyssey
5FNRL5H_B,2011,Honda,Odyssey
5FNRL5H_C,2012,Honda,Odyssey
5FNRL5H_D,2013,Honda,Odyssey
5FNRL5H_E,2014,Honda,Odyssey
2HKYF18_3,2003,Honda,Pilot
2HKYF18_4,2004,Honda,Pilot
2HKYF18_5,2005,Honda,Pilot
5FNYF18_5,2005,Honda,Pilot
2HKYF18_6,2006,Honda,Pilot
5FNYF18_6,2006,Honda,Pilot
5FNYF28_6,2006,Honda,Pilot
5FNYF18_7,2007,Honda,Pilot
5FNYF28_7,2007,Honda,Pilot
5FNYF18_8,2008,Honda,Pilot
5FNYF28_8,2008,Honda,Pilot
5FNYF38_9,2009,Honda,Pilot
5FNYF3H_A,2010,Honda,Pilot
5FNYF3H_B,2011,Honda,Pilot
5FNYF4H_B,2011,Honda,Pilot
5FNYF4H_C,2012,Honda,Pilot
5FNYF4H_E,2014,Honda,Pilot
5FNYF3H_F,2015,Honda,Pilot
5FNYF4H_F,2015,Honda,Pilot
2HJYK16_6,2006,Honda,Ridgeline
2HJYK16_7,2007,Honda,Ridgeline
2HJYK16_8,2008,Honda,Ridgeline
5FPYK2F_H,2017,Honda,Ridgeline
JHMAP11_2,2002,Honda,S2000
5GRGN23_3,2003,Hummer,H2
5GRGN23_4,2004,Hummer,H2
5GRGN23_5,2005,Hummer,H2
5GTDN13_6,2006,Hummer,H3
5GTDN13_7,2007,Hummer,H3
5GTEN13_8,2008,Hummer,H3
5GTEN13_9,2009,Hummer,H3
KMHCF35_2,2002,Hyundai,Accent
KMHCG45_3,2003,Hyundai,Accent
KMHCG35_5,2005,Hyundai,Accent
KMHCM36_7,2007,Hyundai,Accent
KMHCM36_9,2009,Hyundai,Accent
KMHCM46_9,2009,Hyundai,Accent
KMHCN46_9,2009,Hyundai,Accent
KMHCN4A_A,2010,Hyundai,Accent
KMHCU4A_C,2012,Hyundai,Accent
KMHCT4A_D,2013,Hyundai,Accent
KMHCU5A_D,2013,Hyundai,Accent
KMHCT4A_E,2014,Hyundai,Accent
KMHCT4A_G,2016,Hyundai,Accent
KMHDN45_2,2002,Hyundai,Elantra
KMHDN46_4,2004,Hyundai,Elantra
KMHDN46_5,2005,Hyundai,Elantra
KMHDU46_7,2007,Hyundai,Elantra
KMHDU46_8,2008,Hyundai,Elantra
KMHDU46_9,2009,Hyundai,Elantra
KMHDB8A_A,2010,Hyundai,Elantra
KMHDB8A_B,2011,Hyundai,Elantra
KMHDH4A_B,2011,Hyundai,Elantra
5NPDH4A_D,2013,Hyundai,Elantra
KMHDH4A_D,2013,Hyundai,Elantra
KMHDH6A_D,2013,Hyundai,Elantra
KMHD35L_E,2014,Hyundai,Elantra
5NPDH4A_F,2015,Hyundai,Elantra
KMHD35L_F,2015,Hyundai,Elantra
5NPDH4A_G,2016,Hyundai,Elantra
KMHD35L_G,2016,Hyundai,Elantra
KMHDH4A_G,2016,Hyundai,Elantra
KNDMC23_7,2007,Hyundai,Entourage
KMHGH4J_E,2014,Hyundai,Equus
KMHHT6K_A,2010,Hyundai,Genesis
KMHHU6K_A,2010,Hyundai,Genesis
KMHGC4D_B,2011,Hyundai,Genesis
KMHGC4D_C,2012,Hyundai,Genesis
KMHHT6K_C,2012,Hyundai,Genesis
KMHGC4D_D,2013,Hyundai,Genesis
KMHHT6K_D,2013,Hyundai,Genesis
KMHGC4D_E,2014,Hyundai,Genesis
KM8SC13_2,2002,Hyundai,Santa Fe
KM8SB12_3,2003,Hyundai,Santa Fe
KM8SC13_3,2003,Hyundai,Santa Fe
KM8SB12_4,2004,Hyundai,Santa Fe
KM8SC73_6,2006,Hyundai,Santa Fe
5NMSG13_7,2007,Hyundai,Santa Fe
5NMSG73_7,2007,Hyundai,Santa Fe
5NMSH13_7,2007,Hyundai,Santa Fe
KM8SG73_7,2007,Hyundai,Santa Fe
5NMSG13_8,2008,Hyundai,Santa Fe
5NMSG13_9,2009,Hyundai,Santa Fe
5NMSH73_9,2009,Hyundai,Santa Fe
5NMSG3A_A,2010,Hyundai,Santa Fe
5NMSHDA_A,2010,Hyundai,Santa Fe
5NMSK3A_A,2010,Hyundai,Santa Fe
5XYZK4A_B,2011,Hyundai,Santa Fe
5XYZG3A_C,2012,Hyundai,Santa Fe
KM8SN4H_D,2013,Hyundai,Santa Fe
5XYZT3L_E,2014,Hyundai,Santa Fe
5XYZT3L_F,2015,Hyundai,Santa Fe
5XYZTDL_G,2016,Hyundai,Santa Fe
KMHWF35_Y,2000,Hyundai,Sonata
KMHWF35_1,2001,Hyundai,Sonata
KMHWF25_3,2003,Hyundai,Sonata
KMHWF35_4,2004,Hyundai,Sonata
KMHWF25_5,2005,Hyundai,Sonata
KMHWF35_5,2005,Hyundai,Sonata
5NPEU46_6,2006,Hyundai,Sonata
KMHEU46_6,2006,Hyundai,Sonata
5NPET46_7,2007,Hyundai,Sonata
5NPET46_9,2009,Hyundai,Sonata
5NPEU46_9,2009,Hyundai,Sonata
5NPET4A_A,2010,Hyundai,Sonata
5NPEB4A_B,2011,Hyundai,Sonata
5NPEC4A_B,2011,Hyundai,Sonata
5NPEB4A_C,2012,Hyundai,Sonata
5NPEC4A_C,2012,Hyundai,Sonata
5NPEB4A_D,2013,Hyundai,Sonata
5NPEC4A_D,2013,Hyundai,Sonata
5NPEB4A_E,2014,Hyundai,Sonata
5NPE24A_F,2015,Hyundai,Sonata
5NPE34A_F,2015,Hyundai,Sonata
5NPE24A_G,2016,Hyundai,Sonata
KMHHN65_6,2006,Hyundai,Tiburon
KMHHM66_7,2007,Hyundai,Tiburon
KMHHM66_8,2008,Hyundai,Tiburon
KM8JU3A_B,2011,Hyundai,Tucson
KM8JUCA_B,2011,Hyundai,Tucson
KM8JU3A_D,2013,Hyundai,Tucson
KM8JU3A_E,2014,Hyundai,Tucson
KM8JU3A_F,2015,Hyundai,Tucson
KMHTC6A_D,2013,Hyundai,Veloster
KMHTC6A_F,2015,Hyundai,Veloster
KMHTC6A_G,2016,Hyundai,Veloster
KMHFU45_2,2002,Hyundai,XG350
KMHFU45_4,2004,Hyundai,XG350
KMHFU45_5,2005,Hyundai,XG350
JNKAJ09_8,2008,Infiniti,EX35
JN1AJ0H_B,2011,Infiniti,EX35
JNRAS08_4,2004,Infiniti,FX35
JNRAS08_5,2005,Infiniti,FX35
JNRAS08_6,2006,Infiniti,FX35
JNRAS08_7,2007,Infiniti,FX35
JNRBS08_8,2008,Infiniti,FX45
JNKCV64_8,2008,Infiniti,G
JN1CV6A_C,2012,Infiniti,G
JNKCV51_3,2003,Infiniti,G35
JNKCV54_3,2003,Infiniti,G35
JNKCV51_4,2004,Infiniti,G35
JNKCV54_4,2004,Infiniti,G35
JNKCV51_5,2005,Infiniti,G35
JNKCV54_5,2005,Infiniti,G35
JNKCV51_6,2006,Infiniti,G35
JNKCV54_6,2006,Infiniti,G35
JNKBV61_7,2007,Infiniti,G35
JNKCV54_7,2007,Infiniti,G35
JNKBV61_8,2008,Infiniti,G35
JNKCV64_8,2008,Infiniti,G37
JNKCV61_9,2009,Infiniti,G37
JN1CV6A_A,2010,Infiniti,G37
JN1CV6E_A,2010,Infiniti,G37
JN1CV6A_C,2012,Infiniti,G37
JNKDA31_3,2003,Infiniti,I
JNKDA31_2,2002,Infiniti,I35
JNKAY01_6,2006,Infiniti,M35
JNKAY01_7,2007,Infiniti,M35
JNKAY01_8,2008,Infiniti,M35
JN1BY1A_C,2012,Infiniti,M37
JN1BV7A_E,2014,Infiniti,Q50
5N3AA08_5,2005,Infiniti,QX56
5N3AA08_8,2008,Infiniti,QX56
JN8AZ2N_B,2011,Infiniti,QX56
JN8AZ2N_C,2012,Infiniti,QX56
5N1AL0M_E,2014,Infiniti,QX60
5N1AL0M_F,2015,Infiniti,QX60
JN8CS1M_F,2015,Infiniti,QX70
JN8CS1M_G,2016,Infiniti,QX70
JN8AZ2N_E,2014,Infiniti,QX80
JN8AZ2N_F,2015,Infiniti,QX80
4S2CK58_1,2001,Isuzu,Rodeo
4S2CK58_2,2002,Isuzu,Rodeo
4S2CK58_3,2003,Isuzu,Rodeo
4S2CK57_2,2002,Isuzu,Rodeo Sport
JACDJ58_1,2001,Isuzu,Trooper
SAJWA6F_E,2014,Jaguar,F-Type
SAJDA01_Y,2000,Jaguar,S-Type
SAJDA01_1,2001,Jaguar,S-Type
SAJEA01_3,2003,Jaguar,S-Type
SAJEA01_4,2004,Jaguar,S-Type
SAJWA01_5,2005,Jaguar,S-Type
SAJEA51_2,2002,Jaguar,X-Type
SAJEA51_4,2004,Jaguar,X-Type
SAJWA51_6,2006,Jaguar,X-Type
SAJWA05_9,2009,Jaguar,XF
SAJWA06_9,2009,Jaguar,XF
SAJWA0F_A,2010,Jaguar,XF
SAJWA0E_D,2013,Jaguar,XF
SAJAV13_H,1987,Jaguar,XJ
SAJHY17_M,1991,Jaguar,XJ
SAJNX27_S,1995,Jaguar,XJ
SAJKX62_V,1997,Jaguar,XJ
SAJPX18_X,1999,Jaguar,XJ
SAJDA14_Y,2000,Jaguar,XJ
SAJDA14_1,2001,Jaguar,XJ
SAJDA24_1,2001,Jaguar,XJ
SAJDA14_3,2003,Jaguar,XJ
SAJWA71_4,2004,Jaguar,XJ
SAJWA2G_D,2013,Jaguar,XJ
SAJGX20_X,1999,Jaguar,XK
SAJGX50_X,1999,Jaguar,XK
SAJDA42_2,2002,Jaguar,XK
SAJDA42_5,2005,Jaguar,XK
SAJDA44_7,2007,Jaguar,XK
1JCCF87_G,1986,Jeep,CJ
1J4FJ28_L,1990,Jeep,Cherokee
1J4FJ68_T,1996,Jeep,Cherokee
1J4FT27_T,1996,Jeep,Cherokee
1J4FF68_X,1999,Jeep,Cherokee
1J4FF48_Y,2000,Jeep,Cherokee
1J4FF48_1,2001,Jeep,Cherokee
1J4FT48_1,2001,Jeep,Cherokee
1C4PJLD_E,2014,Jeep,Cherokee
1C4PJMB_E,2014,Jeep,Cherokee
1C4PJMD_E,2014,Jeep,Cherokee
1C4PJLC_F,2015,Jeep,Cherokee
1C4PJLD_F,2015,Jeep,Cherokee
1C4PJMC_F,2015,Jeep,Cherokee
1C4PJLD_G,2016,Jeep,Cherokee
1J8HG48_6,2006,Jeep,Commander
1J8HG58_6,2006,Jeep,Commander
1J8HH48_6,2006,Jeep,Commander
1J8HG48_8,2008,Jeep,Commander
1J8HH58_9,2009,Jeep,Commander
1J8FF47_7,2007,Jeep,Compass
1J8FT47_7,2007,Jeep,Compass
1J8FT47_8,2008,Jeep,Compass
1J4FT47_9,2009,Jeep,Compass
1C4NJCB_E,2014,Jeep,Compass
1C4NJCB_F,2015,Jeep,Compass
1C4NJDB_F,2015,Jeep,Compass
1C4NJCB_G,2016,Jeep,Compass
1J4GZ58_T,1996,Jeep,Grand Cherokee
1J4FX78_V,1997,Jeep,Grand Cherokee
1J4G258_X,1999,Jeep,Grand Cherokee
1J4GW58_X,1999,Jeep,Grand Cherokee
1J4GW68_X,1999,Jeep,Grand Cherokee
1J4G248_Y,2000,Jeep,Grand Cherokee
1J4GW48_Y,2000,Jeep,Grand Cherokee
1J4GW48_1,2001,Jeep,Grand Cherokee
1J4GW58_1,2001,Jeep,Grand Cherokee
1J4GX48_1,2001,Jeep,Grand Cherokee
1J4GX58_1,2001,Jeep,Grand Cherokee
1J4GW48_2,2002,Jeep,Grand Cherokee
1J4GW58_2,2002,Jeep,Grand Cherokee
1J4GX48_2,2002,Jeep,Grand Cherokee
1J4GX58_2,2002,Jeep,Grand Cherokee
1J8GW48_2,2002,Jeep,Grand Cherokee
1J4GW48_3,2003,Jeep,Grand Cherokee
1J4GX48_3,2003,Jeep,Grand Cherokee
1J8GW68_3,2003,Jeep,Grand Cherokee
1J4GW48_4,2004,Jeep,Grand Cherokee
1J4GW58_4,2004,Jeep,Grand Cherokee
1J4GX48_4,2004,Jeep,Grand Cherokee
1J4GX58_4,2004,Jeep,Grand Cherokee
1J8GW68_4,2004,Jeep,Grand Cherokee
1J4GR48_5,2005,Jeep,Grand Cherokee
1J4GS48_5,2005,Jeep,Grand Cherokee
1J4HR58_5,2005,Jeep,Grand Cherokee
1J4HS58_5,2005,Jeep,Grand Cherokee
1J8HR58_5,2005,Jeep,Grand Cherokee
1J4GR48_6,2006,Jeep,Grand Cherokee
1J4GS48_6,2006,Jeep,Grand Cherokee
1J4HR48_6,2006,Jeep,Grand Cherokee
1J4HR58_6,2006,Jeep,Grand Cherokee
1J8HR58_6,2006,Jeep,Grand Cherokee
1J8HR68_6,2006,Jeep,Grand Cherokee
1J8GS48_7,2007,Jeep,Grand Cherokee
1J8HR48_7,2007,Jeep,Grand Cherokee
1J8GS48_8,2008,Jeep,Grand Cherokee
1J8HR58_8,2008,Jeep,Grand Cherokee
1J8HR78_9,2009,Jeep,Grand Cherokee
1J4PR4G_A,2010,Jeep,Grand Cherokee
1J4PS4G_A,2010,Jeep,Grand Cherokee
1J4RR5G_A,2010,Jeep,Grand Cherokee
1J4RR5G_B,2011,Jeep,Grand Cherokee
1J4RR6G_B,2011,Jeep,Grand Cherokee
1J4RS4G_B,2011,Jeep,Grand Cherokee
1C4RJEA_C,2012,Jeep,Grand Cherokee
1C4RJFA_C,2012,Jeep,Grand Cherokee
1C4RJEB_D,2013,Jeep,Grand Cherokee
1C4RJFA_E,2014,Jeep,Grand Cherokee
1C4RJFB_E,2014,Jeep,Grand Cherokee
1C4RJFC_E,2014,Jeep,Grand Cherokee
1C4RJEB_F,2015,Jeep,Grand Cherokee
1C4RJFB_F,2015,Jeep,Grand Cherokee
1C4RJFC_F,2015,Jeep,Grand Cherokee
1C4RJFJ_F,2015,Jeep,Grand Cherokee
1C4RJEB_G,2016,Jeep,Grand Cherokee
1C4RJFB_G,2016,Jeep,Grand Cherokee
1J4GL48_2,2002,Jeep,Liberty
1J4GK48_3,2003,Jeep,Liberty
1J4GK58_3,2003,Jeep,Liberty
1J4GL38_3,2003,Jeep,Liberty
1J4GL48_3,2003,Jeep,Liberty
1J4GL58_3,2003,Jeep,Liberty
1J8GL48_3,2003,Jeep,Liberty
1J4GK48_4,2004,Jeep,Liberty
1J4GK58_4,2004,Jeep,Liberty
1J4GL48_4,2004,Jeep,Liberty
1J4GK48_5,2005,Jeep,Liberty
1J4GK58_5,2005,Jeep,Liberty
1J4GL38_5,2005,Jeep,Liberty
1J4GL58_5,2005,Jeep,Liberty
1J4GL48_6,2006,Jeep,Liberty
1J4GK48_7,2007,Jeep,Liberty
1J4GL48_7,2007,Jeep,Liberty
1J8GN28_8,2008,Jeep,Liberty
1J8GN58_8,2008,Jeep,Liberty
1J8GP28_8,2008,Jeep,Liberty
1J4PN2G_A,2010,Jeep,Liberty
1J4PP2G_A,2010,Jeep,Liberty
1J4PN2G_B,2011,Jeep,Liberty
1C4PJLA_C,2012,Jeep,Liberty
1J8FF28_8,2008,Jeep,Patriot
1J8FF48_8,2008,Jeep,Patriot
1J8FT48_8,2008,Jeep,Patriot
1J4FT28_9,2009,Jeep,Patriot
1J4NT2G_A,2010,Jeep,Patriot
1J4NF1G_B,2011,Jeep,Patriot
1J4NT1G_B,2011,Jeep,Patriot
1C4NJPF_C,2012,Jeep,Patriot
1C4NJRB_C,2012,Jeep,Patriot
1C4NJPB_E,2014,Jeep,Patriot
1C4NJPC_E,2014,Jeep,Patriot
1C4NJPF_E,2014,Jeep,Patriot
1C4NJRB_E,2014,Jeep,Patriot
1C4NJRB_F,2015,Jeep,Patriot
1C4NJPB_G,2016,Jeep,Patriot
1C4NJRB_G,2016,Jeep,Patriot
ZACCJAA_F,2015,Jeep,Renegade
ZACCJAD_G,2016,Jeep,Renegade
ZACCJBC_G,2016,Jeep,Renegade
2J4FY49_K,1989,Jeep,Wrangler
1J4FY19_P,1993,Jeep,Wrangler
1J4FY19_S,1995,Jeep,Wrangler
1J4FY29_S,1995,Jeep,Wrangler
1J4FY19_V,1997,Jeep,Wrangler
1J4FY29_V,1997,Jeep,Wrangler
1J4FY19_W,1998,Jeep,Wrangler
1J4FY49_W,1998,Jeep,Wrangler
1J4FA29_Y,2000,Jeep,Wrangler
1J4FA49_Y,2000,Jeep,Wrangler
1J4FA59_Y,2000,Jeep,Wrangler
1J4FA39_2,2002,Jeep,Wrangler
1J4FA49_2,2002,Jeep,Wrangler
1J4FA59_2,2002,Jeep,Wrangler
1J4FA59_3,2003,Jeep,Wrangler
1J4FA69_3,2003,Jeep,Wrangler
1J4FA39_4,2004,Jeep,Wrangler
1J4FA49_4,2004,Jeep,Wrangler
1J4FA59_4,2004,Jeep,Wrangler
1J4FA29_5,2005,Jeep,Wrangler
1J4FA39_5,2005,Jeep,Wrangler
1J4FA49_5,2005,Jeep,Wrangler
1J4FA69_5,2005,Jeep,Wrangler
1J4FA39_6,2006,Jeep,Wrangler
1J4FA44_6,2006,Jeep,Wrangler
1J4FA49_6,2006,Jeep,Wrangler
1J4FA64_6,2006,Jeep,Wrangler
1J4FA24_7,2007,Jeep,Wrangler
1J4FA54_7,2007,Jeep,Wrangler
1J4GA59_7,2007,Jeep,Wrangler
1J4GB39_7,2007,Jeep,Wrangler
1J4GB59_7,2007,Jeep,Wrangler
1J4GA39_8,2008,Jeep,Wrangler
1J4GA59_8,2008,Jeep,Wrangler
1J8GB59_8,2008,Jeep,Wrangler
1J4FA24_9,2009,Jeep,Wrangler
1J8FA54_9,2009,Jeep,Wrangler
1J8GA59_9,2009,Jeep,Wrangler
1J4AA2D_A,2010,Jeep,Wrangler
1J4BA3H_A,2010,Jeep,Wrangler
1J4AA2D_B,2011,Jeep,Wrangler
1J4BA3H_B,2011,Jeep,Wrangler
1J4BA5H_B,2011,Jeep,Wrangler
1J4BA6H_B,2011,Jeep,Wrangler
1C4AJWB_C,2012,Jeep,Wrangler
1C4BJWD_C,2012,Jeep,Wrangler
1C4BJWE_C,2012,Jeep,Wrangler
1C4BJWK_C,2012,Jeep,Wrangler
1C4BJWD_D,2013,Jeep,Wrangler
1C4BJWE_D,2013,Jeep,Wrangler
1C4BJWD_E,2014,Jeep,Wrangler
1C4BJWE_E,2014,Jeep,Wrangler
1C4GJWA_E,2014,Jeep,Wrangler
1C4HJWD_E,2014,Jeep,Wrangler
1C4HJWE_E,2014,Jeep,Wrangler
1C4BJWD_F,2015,Jeep,Wrangler
1C4BJWE_F,2015,Jeep,Wrangler
1C4BJWC_G,2016,Jeep,Wrangler
1C4BJWD_G,2016,Jeep,Wrangler
1C4BJWF_G,2016,Jeep,Wrangler
KNALD12_5,2005,Kia,Amanti
KNDJJ74_9,2009,Kia,Borrego
KNAFU4A_A,2010,Kia,Forte
KNAFU4A_B,2011,Kia,Forte
KNAFU6A_B,2011,Kia,Forte
KNAFU4A_C,2012,Kia,Forte
KNAFU4A_D,2013,Kia,Forte
KNAFK4A_F,2015,Kia,Forte
KNAFX4A_F,2015,Kia,Forte
KNAFK4A_G,2016,Kia,Forte
KNAGD12_4,2004,Kia,Optima
KNAGD12_6,2006,Kia,Optima
KNAGE12_6,2006,Kia,Optima
KNAGE12_7,2007,Kia,Optima
KNAGE12_8,2008,Kia,Optima
KNAGE22_9,2009,Kia,Optima
KNAGG4A_A,2010,Kia,Optima
KNAGH4A_A,2010,Kia,Optima
KNAGM4A_B,2011,Kia,Optima
KNAGR4A_B,2011,Kia,Optima
5XXGM4A_C,2012,Kia,Optima
5XXGN4A_C,2012,Kia,Optima
5XXGR4A_C,2012,Kia,Optima
KNAGM4A_C,2012,Kia,Optima
5XXGM4A_D,2013,Kia,Optima
5XXGN4A_D,2013,Kia,Optima
5XXGR4A_D,2013,Kia,Optima
5XXGM4A_E,2014,Kia,Optima
5XXGM4A_F,2015,Kia,Optima
KNADC12_5,2005,Kia,Rio
KNADE12_6,2006,Kia,Rio
KNADE12_7,2007,Kia,Rio
KNADE12_8,2008,Kia,Rio
KNADH4A_B,2011,Kia,Rio
KNADM4A_C,2012,Kia,Rio
KNADM4A_D,2013,Kia,Rio
KNADM5A_D,2013,Kia,Rio
KNADM4A_F,2015,Kia,Rio
KNADE16_7,2007,Kia,Rio5
KNAFG52_8,2008,Kia,Rondo
KNDUP13_4,2004,Kia,Sedona
KNDUP13_5,2005,Kia,Sedona
KNDMB23_6,2006,Kia,Sedona
KNDMG4C_B,2011,Kia,Sedona
KNDMH4C_B,2011,Kia,Sedona
KNDMG4C_C,2012,Kia,Sedona
KNDJD73_4,2004,Kia,Sorento
KNDJD73_5,2005,Kia,Sorento
KNDJC73_6,2006,Kia,Sorento
KNDJD73_6,2006,Kia,Sorento
KNDJD73_8,2008,Kia,Sorento
5XYKT3A_B,2011,Kia,Sorento
5XYKT3A_C,2012,Kia,Sorento
5XYKT4A_C,2012,Kia,Sorento
5XYKU3A_C,2012,Kia,Sorento
5XYKT3A_E,2014,Kia,Sorento
5XYKTCA_E,2014,Kia,Sorento
5XYKTDA_E,2014,Kia,Sorento
5XYKT3A_F,2015,Kia,Sorento
KNDJT2A_A,2010,Kia,Soul
KNDJT2A_B,2011,Kia,Soul
KNDJT2A_C,2012,Kia,Soul
KNDJN2A_E,2014,Kia,Soul
KNDJN2A_F,2015,Kia,Soul
KNDJP3A_F,2015,Kia,Soul
KNAFB16_Y,2000,Kia,Spectra
KNAFE12_6,2006,Kia,Spectra
KNAFE12_7,2007,Kia,Spectra
KNAFE12_8,2008,Kia,Spectra
KNAFE22_9,2009,Kia,Spectra
KNAFE16_6,2006,Kia,Spectra5
KNDJF72_5,2005,Kia,Sportage
KNDJF72_6,2006,Kia,Sportage
KNDJE72_7,2007,Kia,Sportage
KNDJF72_7,2007,Kia,Sportage
KNDJF72_8,2008,Kia,Sportage
KNDJF72_9,2009,Kia,Sportage
KNDPBCA_B,2011,Kia,Sportage
KNDPB3A_C,2012,Kia,Sportage
KNDPB3A_E,2014,Kia,Sportage
ZHWGU11_4,2004,Lamborghini,Gallardo
ZHWGU22_8,2008,Lamborghini,Gallardo
SALTY15_1,2001,Land Rover,Discovery
SALNM22_3,2003,Land Rover,Freelander
SALNY22_5,2005,Land Rover,Freelander
SALFR24_8,2008,Land Rover,LR2
SALFS24_8,2008,Land Rover,LR2
SALAA25_5,2005,Land Rover,LR3
SALAE25_6,2006,Land Rover,LR3
SALAE25_8,2008,Land Rover,LR3
SALAK2D_A,2010,Land Rover,LR4
SALPV14_W,1998,Land Rover,Range Rover
SALPM16_2,2002,Land Rover,Range Rover
SALME11_3,2003,Land Rover,Range Rover
SALME11_4,2004,Land Rover,Range Rover
SALME11_5,2005,Land Rover,Range Rover
SALME15_6,2006,Land Rover,Range Rover
SALMF15_6,2006,Land Rover,Range Rover
SALMF13_8,2008,Land Rover,Range Rover
SALMF13_9,2009,Land Rover,Range Rover
SALMF1E_A,2010,Land Rover,Range Rover
SALMF1E_C,2012,Land Rover,Range Rover
SALVP2B_D,2013,Land Rover,Range Rover Evoque
SALVR2B_D,2013,Land Rover,Range Rover Evoque
SALSF25_6,2006,Land Rover,Range Rover Sport
SALSH23_6,2006,Land Rover,Range Rover Sport
SALSF25_7,2007,Land Rover,Range Rover Sport
SALSH23_7,2007,Land Rover,Range Rover Sport
SALSF25_8,2008,Land Rover,Range Rover Sport
SALSH23_8,2008,Land Rover,Range Rover Sport
SALSK25_8,2008,Land Rover,Range Rover Sport
SALSP2E_D,2013,Land Rover,Range Rover Sport
JTHKD5B_F,2015,Lexus,CT
JT8BF28_X,1999,Lexus,ES
JTHBF30_2,2002,Lexus,ES
JTHBA30_4,2004,Lexus,ES
JTHBA30_5,2005,Lexus,ES
JTHBA30_6,2006,Lexus,ES
JTHBJ46_7,2007,Lexus,ES
JTHBJ46_8,2008,Lexus,ES
JTHBJ46_9,2009,Lexus,ES
JTHBK1E_A,2010,Lexus,ES
JTHBK1E_B,2011,Lexus,ES
JTHBK1E_C,2012,Lexus,ES
JTHBK1G_D,2013,Lexus,ES
JTHBW1G_D,2013,Lexus,ES
JTHBK1G_E,2014,Lexus,ES
JTHBW1G_E,2014,Lexus,ES
JTHBK1G_F,2015,Lexus,ES
JTHBK1G_G,2016,Lexus,ES
JT8BD68_Y,2000,Lexus,GS
JT8BH68_Y,2000,Lexus,GS
JT8BD69_2,2002,Lexus,GS
JT8BD69_3,2003,Lexus,GS
JT8BD69_4,2004,Lexus,GS
JTHBH96_6,2006,Lexus,GS
JTHCH96_6,2006,Lexus,GS
JTHBE96_7,2007,Lexus,GS
JTHCE1B_D,2013,Lexus,GS
JTHBE1B_E,2014,Lexus,GS
JTHCE1B_E,2014,Lexus,GS
JTJBT20_3,2003,Lexus,GX
JTJBT20_4,2004,Lexus,GX
JTJBT20_6,2006,Lexus,GX
JTJBT20_8,2008,Lexus,GX
JTJBM7F_B,2011,Lexus,GX
JTJBM7F_C,2012,Lexus,GX
JTJBM7F_D,2013,Lexus,GX
JTJBM7F_E,2014,Lexus,GX
JTJJM7F_E,2014,Lexus,GX
JTJJM7F_F,2015,Lexus,GX
JTHBB1B_A,2010,Lexus,HS
JTHBB1B_B,2011,Lexus,HS
JTHBD19_2,2002,Lexus,IS
JTHBD19_5,2005,Lexus,IS
JTHBE26_6,2006,Lexus,IS
JTHBK26_6,2006,Lexus,IS
JTHCK26_6,2006,Lexus,IS
JTHBK26_7,2007,Lexus,IS
JTHBK26_8,2008,Lexus,IS
JTHCK26_8,2008,Lexus,IS
JTHBK26_9,2009,Lexus,IS
JTHBE5C_A,2010,Lexus,IS
JTHBF5C_B,2011,Lexus,IS
JTHFF2C_B,2011,Lexus,IS
JTHBF5C_C,2012,Lexus,IS
JTHCF5C_C,2012,Lexus,IS
JTHBF1D_E,2014,Lexus,IS
JTHCF1D_E,2014,Lexus,IS
JTHBE1D_F,2015,Lexus,IS
JTHCF1D_F,2015,Lexus,IS
JTHFF2C_F,2015,Lexus,IS
JT8BH28_X,1999,Lexus,LS
JTHBN30_1,2001,Lexus,LS
JTHBN30_2,2002,Lexus,LS
JTHBN36_4,2004,Lexus,LS
JTHBN36_5,2005,Lexus,LS
JTHBL46_7,2007,Lexus,LS
JTHBL46_8,2008,Lexus,LS
JTHGL46_8,2008,Lexus,LS
JTHBL46_9,2009,Lexus,LS
JTJHT00_1,2001,Lexus,LX
